raw_user_id,seed,uniform NDCG@20,past-only NDCG@20,diff
AFZBIGKR62K635OQR7Z24WZINL2A,42,0,0,0
AFZBIUEB43FVF3BPXZE6JZYA4L7Q,42,0,0,0
AFZBQ67FAA3AELRT6K5HU3C7YLFA,42,0,0,0
AFZBUATA3NXUWD4Z6PDNDSVZGSSA,42,0,0,0
AFZBULK5H53T5NEXF7HIVDISW4GA,42,0,0,0
AFZBVJZUI6RGLNWPERJ6243KNDJQ,42,0,0,0
AFZBWL55TPHW7OEVOTONS4APCHIQ,42,0,0,0
AFZC244F25UOYU3LCZ57MBWX7JNA,42,0,0,0
AFZC3YAPV6CZNBV5YXUNWJSZV4OA,42,0,0,0
AFZC4TC65HI7D766SYBKFZL62ZVA,42,0,0,0
AFZC5STCFU34EBHXAYE6Y7XGYYHQ,42,0,0,0
AFZC6B2UWEYT4K446IEQVD6277PQ,42,0,0,0
AFZC72V5BACETCUVHCCEU2FSVD5Q,42,0,0,0
AFZCADWYPCHQTOWKQ3YFCCURDB2Q,42,0,0,0
AFZCESLBYXWEKVR4WC4Y6RSKTR2Q,42,0,0,0
AFZCHYEFOLCTWDL3S5AYND6DIGOA,42,0,0,0
AFZCJT5ZAHHM7WAM7UNXRI2MNPWQ,42,0,0,0
AFZCKYYMIZIIWRAYLO3PXVZWUEGQ,42,0,0,0
AFZCNV5IC57GWZWFDLCLTXLXIYVA,42,0,0,0
AFZCOD6A4RE7MFVOXFYVVXEAPHNA,42,0,0,0
AFZCPWZ2NEIMIUF4HRRPLD5Y2BDQ,42,0,0,0
AFZCRWCU736NEGKK3ZOOPIBDICGQ,42,0,0,0
AFZCT6VSWR7DUL2B53UTRR4KODDA,42,0,0,0
AFZCVNAXZVEKNLLO2KTMYEQLWZVA,42,0,0,0
AFZDALLGPNC2R75DYVSKTWH5E6TA,42,0,0,0
AFZDFXSCFENPPUGBCM2UH2VRSDVQ,42,0,0,0
AFZDGSWZBEAHPILYYQUGXJVEOOOA,42,0,0,0
AFZDKM5MHSJ7CDJUCBQDANNYW66Q,42,0,0,0
AFZDLSM2W3O7BQHC7JMMWKUGDSKQ,42,0,0,0
AFZDMFKMS27E2F6Y6JN5GC73OWRA,42,0,0,0
AFZDRIPVT4GZPQC5HX375LSJINBA,42,0,0,0
AFZDWHUUEYMBJ32DUDSUT54WJEUQ,42,0,0,0
AFZDWKTTXXT5EDEVLKDFCID57TTA,42,0,0,0
AFZDXU4ZOJEBVNO7I5OQPOYZZE6A,42,0,0,0
AFZDYJEIXGSPG2TVX7AE3AEASCRA,42,0,0,0
AFZDYVNE7K3L7FE4RMJUBLCYM3KQ,42,0,0,0
AFZDZNCFQJVRHMH6FFXQF5TNMWLQ,42,0,0,0
AFZE42Q2F42LA5TD57KATQU4E25Q,42,0,0,0
AFZE4QVKZCOLQ45ZZ6IQWJKMHWYQ,42,0,0,0
AFZE6W47GFBJJBXFSBKNMNRHAUPQ,42,0,0,0
AFZEAADY7NXPEPU2352GF4EQQHPA,42,0,0,0
AFZEAY5RH5NN7I2DP4NTMVPDMO6A,42,0,0,0
AFZEBAMFSHY4C5FG2GP3EUK4GFFA,42,0,0,0
AFZEDD44WAH6X64BWL6H5UQDQXXQ,42,0,0,0
AFZEDOISJNRLNUHHEX6LRP6XTBJA,42,0,0,0
AFZEGLIOG3O2H22NMDYX5NAS4APQ,42,0,0,0
AFZEHFUC7E3U42K2CWOLJLOCAAPA,42,0,0,0
AFZEHZULLHQDHR4HESQTHJBVX35A,42,0,0,0
AFZEI5NA3KE2WKNIKXNBFD6NJUCA,42,0,0,0
AFZEIGE26GS6Z65L5EFNEKQL2I2A,42,0,0,0
AFZELWUGLH2QGSIKHPBZ2AZ6GEOA,42,0,0,0
AFZENAJ5KITBBOF54G6Y37GAOYSA,42,0,0,0
AFZENO5EN7PTTSVSEZ4FRBQS2W5Q,42,0,0,0
AFZEPMVYQODWTEKDQWUE2OG3X42Q,42,0,0,0
AFZEU4QB3BKGF73O3ZM34ZMIWVKA,42,0,0,0
AFZEVMIGU7PPBTITPP76ICIHIZLQ,42,0,0,0
AFZEXZMWXOAEJO5JNQU6KDTIXHIA,42,0,0,0
AFZEZ5O2PWFQWFJRFCLRBSLOFIPQ,42,0,0,0
AFZF3NZEHOTTJSNOPHAJC7464ELA,42,0,0,0
AFZF4DOWKYNS7IKEJWXDKG4H24AA,42,0,0.27894295,0.27894295
AFZF6Z4UIGQZOYB52XY4RERXJNEQ,42,0,0,0
AFZFAXZHDVNKI5DUH6FB5V7JKFAQ,42,0,0,0
AFZFDSSUGN7ZU3BYLOESAWIOFCWA,42,0,0,0
AFZFKKVDX3VX3LLXJJWSWKNDX3ZQ,42,0.28906483,1,0.71093517
AFZFLIEWFUYONCPBD2PPKCJQJ6MA,42,0,0,0
AFZFNTHELXXCZBN4HN7WSTRZ746A,42,0,0,0
AFZFTCCZDKFGSDPYPD7V5IYDISQQ,42,0,0,0
AFZFYG4AY74ZYWKTIYMXXZGPUG6A,42,0,0,0
AFZFZJRBKLLKY6XOLXHLZIWBY3OQ,42,0,0,0
AFZG4AYI325HL2TYUPNCI2R6BDFA,42,0,0,0
AFZG4PE77ALLEWWZOGZGIX7II6XA,42,0,0,0
AFZGARKA5XOKMXCBJ466NHFCLVYA,42,0,0,0
AFZGFB7B66CZZAV2OEXI3F4SD3QQ,42,0,0,0
AFZGJGLOBHWQXAS5PPG3S3KBMPNA,42,0,0,0
AFZGJLPRXQI526HOWRLZJCHLYECQ,42,0,0,0
AFZGPT5AK5SMA3YORCIOVJSDLS2Q,42,0,0,0
AFZGQ4F2PNEDG3DNHLH2O4O7DXBA,42,0,0,0
AFZGS7XLGLJFUSUWNX4XA6SGEZQA,42,0,0,0
AFZGSY3ZUYJQSVDYCCEIZWRYVLAA,42,0,0,0
AFZGUOW5OMLPT26HVWOQANHYLJJQ,42,0,0,0
AFZGVAQSSHH5YJDIIUWYLNYF4UFA,42,0,0,0
AFZGXR6YYSCYL2CL6PFHOMCOTWRQ,42,0,0,0
AFZH5FQRLR5LF754EDNJ457UHNQQ,42,0,0,0
AFZH67DMDYM5ANG5BVP5M3NFIYMQ,42,0,0,0
AFZH6VFK7HZJUR7XYB7DOY7DEYDQ,42,0,0,0
AFZHBZCZFFILDGN7YYGLKK3U6VZA,42,0,0,0
AFZHC2OY7ZEK3WU4YWXVRWINV3MA,42,0.19092087,0.29178834,0.10086747
AFZHCXSMC6FYAVCGGPT3DXHPHHAA,42,0,0,0
AFZHJDBPQHETLYMYTV4PHYTKZSVA,42,0,0,0
AFZHM7VH3NJ32YSEOYLTDM7OXXOQ,42,0,0,0
AFZHMJIGV37GPEOQT6HIMR43XD6A,42,0,0,0
AFZHRPUI5AZV6FZTOPXPRGGPWLGQ,42,0,0,0
AFZHUF2B5QNR2WBFHB4UXIYXBQEA,42,0,0,0
AFZHUW7UIRJS5354LXBDGFSPAO7A,42,0,0,0
AFZI35Q4KBMECVGRLM7OH7RB6ZMA,42,0,0,0
AFZI3FHYMUKZLNF4MGSDOJ5TPXBQ,42,0,0,0
AFZI6JWF47VA7EU5A5HXVTIZWQVQ,42,0,0,0
AFZI7ESTMVPXA7RDFGKQ2S7KBPCQ,42,0,0,0
AFZIHXLLRIZYAZDRCGC3Z4DYUMQQ,42,0,0,0
AFZIIFIY3CU6XPPLU5N2BXEHZPZQ,42,0,0,0
AFZILHCADVMHM3VPX53PRNBUPFDQ,42,0,0,0
AFZIMUWSLEX7D4NIKZYSOK3UZHAA,42,0,0,0
AFZINAFLD2ADA6HWAGD7FX66MZ6Q,42,0,0,0
AFZIPD3DA35U7NOLHVBX6N54WEVQ,42,0,0,0
AFZISK3AQ7PFHLSHMTPWY2SIRA2A,42,0,0,0
AFZIT63ES7QEPDBKJK6PLXX3O3SQ,42,0,0,0
AFZIVVLPFEIZ6RYAH6JWCROQMSDQ,42,0,0,0
AFZIWIYDTKS7N2HO7IBGQOH2NL5A,42,0,0,0
AFZIYYRCSQLHNB7LR7YQK2JWEKZQ,42,0,0,0
AFZIZOVAU5DKHDJEJWPBRLSBQSKA,42,0,0,0
AFZIZQ2WMB52ANSD4RMIGHY42NGA,42,0,0,0
AFZJAT37L4ARGYD3QNVI4YXJWZXA,42,0,0,0
AFZJJGIZLPFT6YQERBBN7VKXVFMA,42,0,0,0
AFZJTRFFVNL5TAEKB3DYIJ4E4GEQ,42,0,0,0
AFZJV2FNQVI6AK244STVHERSXZNA,42,0,0,0
AFZJYOXA32CASD2OOIQ3QLHQH4MQ,42,0,0,0
AFZK5SF2HMVOTK35CHODNNUNSVAQ,42,0,0,0
AFZK5VQWX7MEFCUPWFPQFCLHM4MA,42,0,0,0
AFZKAHGCR7PVHCZRCPDR3PND2PCQ,42,0,0,0
AFZKBXD66XRKDYKZBMWIQA6TCZIA,42,0,0,0
AFZKGAWFRKXU7JN3W6WIUE27T74Q,42,0,0,0
AFZKH2HVIW4X7DS6FWPQUJNHYXTQ,42,0,0.43067656,0.43067656
AFZKLBWBWQ5LRBS26EOXYGI47S3Q,42,0,0,0
AFZKO2XZALTL6DFWMWMSJD6PPAHQ,42,0,0,0
AFZKT2PY6BVYIPWUTP2YAWSEZC4Q,42,0,0,0
AFZKTKV3YWQ5TG7KEPXEDFMJ6ABA,42,0,0,0
AFZKU4HLRM4W45ZNPFWXHPS5ZUFQ,42,0,0,0
AFZKXGV7ZSPHROMC4YF2WLMDODOQ,42,0,0,0
AFZLDVMDVZXDC3Q3TVLMK6QMP2IA,42,0,0,0
AFZLNHR2NK5CS3TCBBK6GIHV33AA,42,0,0,0
AFZLSZ4Y53XVGZWTBPTW3XB7ICUQ,42,0,0,0
AFZLV47DVHT2ASX6CUO3N5DU54DQ,42,0,0,0
AFZLWX6NPHRESJGXD3CBX2ZLFFVA,42,0,0,0
AFZLYI52EYZXBH6GJXKZWG72GDHA,42,0,0,0
AFZLYN3FKG4CPB2KDOB2PLE3SC4Q,42,0,0,0
AFZLYSYIQTC7P5LCTDLOYFIIWPVA,42,0,0,0
AFZM2HUE64PPHQQIDYG5RRFIIZQA,42,0,0,0
AFZM7VUCYUIL43ZBMCQMSSKT2CDQ,42,0,0,0
AFZMCKERM5STY3DRJOHX2PC7H4DA,42,0,0,0
AFZMDTE4G46AQFLWGHRSOTZNUDUQ,42,0,0,0
AFZMGDAGV6AJFBAVLHLRKCGJSOUQ,42,0,0,0
AFZMITIBSNNXBBGLNWDIVJIAW22Q,42,0,0,0
AFZMJ77VETYW6ODVM4TTONCFQIXQ,42,0,0,0
AFZMMTXOMH55E2ZP6FIK7MIEIP7Q,42,0,0,0
AFZMPQNUDUAZT6NWSSHMZW2QPHJA,42,0,0,0
AFZMQRQ4HTQOENEH4K7GP6E5FTSQ,42,0,0,0
AFZMT33SNTF5VSRPU3CGAAKX4JAQ,42,0,0,0
AFZMVHDMK3K7UC66EUSHVPGSDPFQ,42,0,0,0
AFZMZW5A2JN4U25HFDW4LL6V2HLQ,42,0,0,0
AFZN5CGCOJX7TZ7UO2YP45LRUNAQ,42,0,0,0
AFZNDFDD7WASTZQXFUJQUU62NTAQ,42,0,0,0
AFZNDKIG32VMHYLIPQ6YGHBM7L6A,42,0,0,0
AFZNIHLQCDAVAZO7N5CUBFFDWB4A,42,0,0,0
AFZNKVSLLITJ2QEY3WURY63BJ5BQ,42,0,0,0
AFZNOR5MM66XQAP5PAAMZNMC274Q,42,0,0,0
AFZNSODUK2AQARZVHCKTBXJI5LEQ,42,0,0,0
AFZNXLLO3B5YXXGEOS7OVLV5XWGQ,42,0,0,0
AFZNYHLIWN3LNYYHPFY4QKXCBMEQ,42,0,0,0
AFZO2RVZ3JOVUF2H2L36DO35J4UA,42,0,0,0
AFZO3BJJM5DBDEIZSITDWXZPBGLA,42,0,0,0
AFZO5HU2DW4INJBEFVF66MO2ZKJQ,42,0,0,0
AFZO5UZXW6AHISICVETBKXYRUDNQ,42,0,0,0
AFZO625O3YEZVAS6Z22CYLYV3HWA,42,0,0,0
AFZO6J6WZPPNZ7UBAMBMTJPUNE7Q,42,0,0,0
AFZODSYDK3TMZXOQSAXPPN2Y7SLQ,42,0,0,0
AFZOMLAPGWNK2POSD7DMGIECC2LA,42,0,0,0
AFZONYQXWJJNC2BHUMLQO3T5WAZA,42,0,0,0
AFZOPSC5MUKOJ3NKIXPXJPWFRENA,42,0,0,0
AFZOY2JG6D36V5KPIJZLYKOWQ2DQ,42,0,0,0
AFZP2DU34VGVRH25T2WI6ZC5JTIQ,42,0,0,0
AFZP2IPRV4FLDA2K3MW7LKE3YD6A,42,0,0,0
AFZP4ATPXYRCFGMS5ZUECNRT5KEA,42,0,0,0
AFZP4GHC4Q2HTEQJ56V7GCFLED7A,42,0,0,0
AFZP4J455UPE4IEQNYQ2OY67UCHQ,42,0,0,0
AFZP5UZEMSLVQ72YNI5QZEEBNFOA,42,0,0,0
AFZPDSNFD3NKI3RPWCNBQKLJI3BQ,42,0,0,0
AFZPIAC6JG7CDEJ3CCWKRDCWX6DQ,42,0,0,0
AFZPIZPRS3QVD6MKR64L7NWSYYBA,42,0,0,0
AFZPKZTBUEN7PKTU5FDEFNPCDRQQ,42,0,0,0
AFZPLIKF7TFXBD6SPRVG2U7MFMHQ,42,0,0,0
AFZPMVFAQHANR7GSHHJJTRDC5WGQ,42,0,0,0
AFZPRYSZIWEYH53BZAVRN4LOEBAQ,42,0,0,0
AFZPWMV2UJGS3HCXYSP7RQ2ALE3Q,42,0,0,0
AFZQ3JPO5TRTS44WWO5D74BSTLWA,42,0,0,0
AFZQ5PF6BUJZAHZ56KIA5RT772LA,42,0,0,0
AFZQ67QNYIS5PZYIDTF4IFJU36BA,42,0,0,0
AFZQDQMPWYJJLCUPY2OU6EB4B75Q,42,0,0,0
AFZQF2E4UMIXFOSV4CHU6R7UHY6A,42,0,0,0
AFZQFXRRLAQW3KTZGN3JJPUTS4ZQ,42,0,0,0
AFZQGZVGOM6LJO7SRRRFSRSSOX7Q,42,0,0,0
AFZQIMZAPFYVN467J5APPGF5S4KA,42,0,0,0
AFZQODGWYZCF7ZSLZN5N4A5FN3CQ,42,0,0,0
AFZQOHALELP2JHFBM6O7FSRQ47QQ,42,0,1,1
AFZQQ4T2L7G524RUB2JS2RSQUQSA,42,0,0,0
AFZQRJL6Q6OZKAH7ZPDFRLJ2KD5Q,42,0,0,0
AFZQU4HCVJ6BCCSVI5COQ6HAYYHQ,42,0,0,0
AFZQUFBYDJ2BTD3MK33VN4HNRF5A,42,0,0,0
AFZQW6IPLOULIRO6KDQZKIWDFHLA,42,0,0,0
AFZQY67OVG3GWUFPZOT2LFX4V4EA,42,0,0,0
AFZQZAF6DDLSWMA53XEG3TTI5P3A,42,0,0,0
AFZR3JQLGF2S4ZIKDMVEFKTCZXGQ,42,0,0,0
AFZR6Q6MYJJBOAOILG3N3QLW7WMQ,42,0,0,0
AFZR7BYJ56NN57KBLQEDUUJJ6U6A,42,0,0,0
AFZRFRTY4ZSDW3WPO4WWDBILRTYQ,42,0,0.23137821,0.23137821
AFZRHJC6URDHUI7IAN3EUGXFXGEA,42,0,0,0
AFZRLLQQ5BAY4BFH6WIK5BRDG6KA,42,0,0,0
AFZRNWKXKFESCP27OOKBVNWZVMIQ,42,0,0,0
AFZRTSIHX5IWTFZX2HHJYRDTOUDQ,42,0,0,0
AFZRUWB73JAM7GFZMUAO73Q5W5YA,42,0,0,0
AFZRZ3QRHX5BKPD66EURWQNIF5YQ,42,0,0,0
AFZS32XZLGV3JJVTRZKXJGKEFJYQ,42,0,0,0
AFZS5W5E3D7G2MAXABIQXVABNRWA,42,0,0,0
AFZS6467IPHHUAP7QJGEKL25UHUA,42,0,0,0
AFZSDQJZPCROO5AKPUTV57G453UA,42,0,0,0
AFZSGCNZ432J2MK2GOIA6XDWETHA,42,0,0,0
AFZSGWYQPQB65JKCTVJRRXG7OXVQ,42,0,0,0
AFZSI5535L4GBF3HN55QPCB6MWDQ,42,0,0,0
AFZSNLA6CF7DEYCS2KA4RBEBTIBA,42,0,0,0
AFZSOJDX4YEN3LLCQGZO23DBSVSA,42,0,0,0
AFZSOSBVY6DAVROCZ3S3VYOHTWUA,42,0,0,0
AFZSPR7KCW26X5ST7EDBO7OHSGRQ,42,0.43067656,0,-0.43067656
AFZSSJNXVMDW2TBQBCT4OJNWYDNQ,42,0,0,0
AFZSVPJZZBPEV7JU3DZNBQOR5P3Q,42,0,0,0
AFZSXDHIG7W7AG62MVIEZWFAHWQQ,42,0,0,0
AFZT6V5CAE5R773LLDPI4MKGGPRA,42,0,0,0
AFZTCVIRWXM527I5X4VQTTIEQZSA,42,0,0,0
AFZTDXPPZ2K2TYPWFWA6UKLWK6KA,42,0,0,0
AFZTG6CIDIAO3BQSU66M6UVYFE3Q,42,0,0,0
AFZTHFYRP5CWTVS6YXTWHBSWMGYQ,42,0,0,0
AFZTKHDUN5XLBFRLFLDMHK5UVNSQ,42,0,0,0
AFZTP3K3SW6MEP2YJ6PH6L72KMHQ,42,0,0,0
AFZTP52XK7PNP5DZRYKAHB64RL6Q,42,0,0,0
AFZTPCUPXERUGR4OB6NUB6Y3FGTQ,42,0,0,0
AFZTPGWPWIIL3CRLPOAQS26LPHHQ,42,0,0,0
AFZTQQKG6T3ZEFKWZ7YT3URSX7BA,42,0,0,0
AFZTSJO3DJSTN3GAJP36LGWEX5EA,42,0,0,0
AFZTSPUWAN76K5HZIEIXWUWK3RHQ,42,0,0,0
AFZTX3NHGFIPL2KL33MXYXVMNPCA,42,0,0,0
AFZTZHWBSBOKDUAWG4UTFY5JBD2Q,42,0,0,0
AFZUAKJT2TZA67HE5VBRKM2HKFHA,42,0,0,0
AFZUGVTZU3WDWPOEUYTGX7ILLUUQ,42,0,0,0
AFZUIEHEIYHKNWRCLTCDZNVLAXJA,42,0,0,0
AFZUK3MTBIBEDQOPAK3OATUOUKLA,42,0,0,0
AFZUKUAG5LHFPCWO47M73OZ4X3OA,42,0,0,0
AFZULMNVHC5MSXCPSZYACOQKY5VA,42,0,0,0
AFZUQZN4S2TBWQ2U5XOXNP3LE4MA,42,0,0,0
AFZUSSJ7SEIISGXDT2VOFQRHPY7A,42,0,0,0
AFZUW624P26GYCRL4WH2YVKA2D7Q,42,0,0,0
AFZUWPYWIPRSIMELH7SWMGUKR2BA,42,0,0,0
AFZV5ET6OCBCRQOELFK2MGCLE7PA,42,0,0,0
AFZVAQK637LKVASSJX42JMKOERGA,42,0,0,0
AFZVEIKVVDDX4MA3SCD44JEG6GKQ,42,0,0,0
AFZVGX4AMHDG67HQJHMLATISEESA,42,0,0,0
AFZVITDJQLGA5IQGAHS3K5H33QYA,42,0,0,0
AFZVMFDATUNLNTDC7KPWUB4WKT2A,42,0,0,0
AFZVMP3IXP7CFV2AVXEVTNXFUVOA,42,0,0,0
AFZVNF2FCWZTNGLAHHKFLFT5GKQA,42,0,0,0
AFZVNTBSCQNI7RAL4XUEILNIU6HA,42,0,0,0
AFZVR3NKH6KEUEF44QTZKTQ5D64A,42,0,0,0
AFZVVDAJO6RER3HBVLCUYW3WKICQ,42,0,0,0
AFZVYJL3OKXG25FZPSD7DQJ5UDQA,42,0,0,0
AFZW2AU4W7P4R7XXOEEO6BMQCFVQ,42,0,0,0
AFZW36CROOZQNJRJB6VIPT52UW4Q,42,0,0,0
AFZW4BRLHUTU5WL3ZFSVKKYUAIOQ,42,0,0,0
AFZW4F4YDCNP4MXSSGCKTBODDXRA,42,0,0,0
AFZWET3VS6WRYYEKNLSISVLK5VPA,42,0,0,0
AFZWFNKRE2RZYC2XWVET6BGDFA4Q,42,0,0,0
AFZWHKYFXPMJPZQ4CHSDC7ZUJWIQ,42,0,1,1
AFZWHRQRERBHELBWHQSUIZGC46IQ,42,0,0,0
AFZWJOCEW2IZC4QWG7SCLP3IE4RQ,42,0,0,0
AFZWLM5C25WAL7HPB337JV4WCFGQ,42,0,0,0
AFZWYWW33P6UAQVBP2KRZEXWDYRQ,42,0,0,0
AFZWYXWFQCOLYV4O7A5MVY5GYE5A,42,0,0,0
AFZWZF5UIB5HDFYIKML5S4PVVTKQ,42,0,0,0
AFZWZMSQL35USBJJCRJPWGE45RFQ,42,0,0,0
AFZXBCJVGTIISFJXRRAPYWBOPWRA,42,0,0,0
AFZXRVM5RNXUUQ55B4NM4TS6E5HA,42,0,0,0
AFZXTFUQNUINNBPC2RV3WNAZMHVQ,42,0,0,0
AFZXY7LHY2T45LVHC2J4RDPHN65Q,42,0,0,0
AFZXZ5ENRCA7RZXVGII6QUI3A4EQ,42,0,0,0
AFZY3WLVERB7KYZ3GGD4BTIKSAAQ,42,0.38685281,0.30103,-0.085822812
AFZY6EJYRIIHFTKGOVQ2KLYY24MA,42,0,0,0
AFZY74TCWXSCXGO35CYWVIBZMKRA,42,0,0,0
AFZY7Z26V3PO22T6UP6MLXVWBXFA,42,0,0,0
AFZYA6V7U3ZX33KXXO2UOD5EK7DQ,42,0,0,0
AFZYENTKDFGJJ4WHAUISPE3BKLZA,42,0,0,0
AFZYEQVYST3UQCB3Q6W5JIDH3Z4Q,42,0,0,0
AFZYFJGHTWEFC36RZR2XDSHMYLWA,42,0,0,0
AFZYHPV2PURKHYOMAGN3WMJIH3XQ,42,0,0,0
AFZYICHHNCEYQOJGCWNWPOAJRMJA,42,0,0,0
AFZYICVVLEQVFMJE355ODPZ3MYSA,42,0,0,0
AFZYMVDTE75PKNZQAK6HV36PMG4Q,42,0,0,0
AFZYQFGKVCGCHELEKI7E6DKZBRFA,42,0,0,0
AFZYRW6DBHLLE573RASEE3FC47IA,42,0,0,0
AFZYUQCXP34E657V5S2JATCYYEZA,42,0,0,0
AFZYXDAHBU7U7PURQXDKHL6AP7GQ,42,0,0,0
AFZZ6FLR3R6RFEPHWO7XTCI3TC4Q,42,0,0,0
AFZZSHMW3DZCWJLGHZCJSTXZFQCQ,42,0,0,0
AFZZUFVRFNPXV6N4GADCRDW7Z2BQ,42,0,0,0
AFZZUJX5OYCIRA3O5ZHGUQ6ASARA,42,0,0,0
AFZZZMYJVSBAT4JPW2B6PCP2VL4Q,42,0,0,0
AG224IRACLTGD3CO745GKS3UQIVQ,42,0,0,0
AG227WMAD5ON6ENKBGW4ZWS6RVJQ,42,0,0,0
AG22AYSBPJPQIKM4HJ5FSEH5Y2PQ,42,0,0.17103308,0.17103308
AG22B2OOZ7KFDJVOCT6TC6XXTHDA,42,0,0,0
AG22EJ27YAV646V6KLFDC4TEWGVA,42,0,0,0
AG22HTKPDS4B7273OZH3AHJNBAPQ,42,0,0,0
AG22K6OCTNKRM2D2UNVJLFX5LPMA,42,0,0,0
AG22M4QMUCDD3BPL2LOK46EKRVYA,42,0,0,0
AG22O44QXWYSERKOBDEGGDU5UERQ,42,0,0,0
AG22SJLBTENHAVWOHXDNFT6Z3U4Q,42,0,0,0
AG22TMZXLII7KMB3YTOIPMTXEUUA,42,0,0,0
AG22U3PSFUTAXOXH4P6DB4TGEQJQ,42,0,0,0
AG22V6RVIQML4XE6RNAXC3L6FGWA,42,0,0,0
AG22ZG65DF3Y7HBMSGPZ4GSUPNTA,42,0,0,0
AG232BDW25RALJT7PZEDQ2HGDQVQ,42,0,0,0
AG232KYCAQ7MSI735LGUNWTCALGQ,42,0,0,0
AG2333JZ4QAAQAJZMSKY7RJLQDLQ,42,0,0,0
AG233EROMYIXH7S75ZF5ORG6WRBA,42,0,0,0
AG235AFG2YDIXEXS5W5G3CJ4TVJA,42,0,0,0
AG23727UMDITJKBNWQOELKQTGUJQ,42,0,0,0
AG23FH7P5ONLMRPD7A274X6CIPUA,42,0,0,0
AG23G5H5BH6N7XZFDMPRPMUMNMFA,42,0,0,0
AG23GDOTQTPZPOFFHYRGI2BB3MIQ,42,0,0,0
AG23HK3CIRHJJWNNKJFNCB4C37RA,42,0,0,0
AG23K24NXTS6I4BYNPNMOVVSECCA,42,0.16716045,0,-0.16716045
AG23SYKPXJCVLUV4CPG3L2J65T5Q,42,0,0,0
AG23WBYZTRNF5IFDOVMMUYYTLK7Q,42,0,0,0
AG23XUV7NBT3HVORIN42M7M2FDTA,42,0,0,0
AG23Y4XIHLQ5HUHICWNGKJWYNGTQ,42,0,0,0
AG23YQRBGQ56AHLKPBPU6MSLJ2YQ,42,0,0,0
AG23ZLW5KIWRP52M75UAVPHWX7RA,42,0,0,0
AG243W4S4WEWDZOO6H3HZMF6WUXQ,42,0,0,0
AG24AR7L6L4KY774SIRL2QJQIDUA,42,0,0,0
AG24BJNY2COQK4ZUFFW4Q6CQOPQA,42,0,0,0
AG24HJXCUQJ2ZGVSPD3HZY46MK6Q,42,0,0,0
AG24NGRBGVJDV2METNAJQ5LXNPHA,42,0,0,0
AG24PS7OU5D5MTMH3FCIGEQYX5AQ,42,0,0,0
AG24QUF7MSM4NFI7PCKFAIOVDDYQ,42,0,0,0
AG24S23BC7NSB6MIK7SIGADYGENA,42,0,0.23137821,0.23137821
AG24Y2DQ3V2NGRSPI47IXRVUH2NQ,42,0,0,0
AG24YAXKRER4XV2HKAPMID47Z22Q,42,0,0,0
AG24YYSOF7FZNP7PY35XUPH2M4SA,42,0,0,0
AG252XUBMF6EOVCSPJVFCVL5SHBQ,42,0,0,0
AG255C37CMT253UX7IIVVNVF56FA,42,0,0,0
AG257TDBUTBGRI6L3ODS4J5YN7JQ,42,0,0,0
AG25D37NQULEY6BD3M4VRDNTKU5A,42,0,0.30103,0.30103
AG25D6TMGFBNLZPHOKREFSY573UA,42,0,0,0
AG25ETLN2ZF2RX7LHHY7MQIODITQ,42,0,0,0
AG25GLSNFZPXBJ4FLSHQRB33M36Q,42,0,0,0
AG25K5CQOTTB3W6IVDFCTQVWM5QQ,42,0,0,0
AG2625LANNWON4EFJBZRZV2CWPAA,42,0,0.25,0.25
AG262VQVV3S55R5YZSAXMLVS5SFQ,42,0,0,0
AG264H6KD4UHNJJAYGELVDXXOIFQ,42,0,0,0
AG26CAQJD6WKY7PH7AS2NVMQ6WMA,42,0,0,0
AG26EFNGF4Y2N3LC7XZRNLTG4P4A,42,0,0,0
AG26JPEC72CAN5UZXLYZBHMZDQ3Q,42,0,0,0
AG26LSIVYTZYKDQRGJDOGSFGV5WQ,42,0,0,0
AG26LUZQFRT666336L6GM4B6OU3Q,42,0,0,0
AG26NTCXN5YIDRZNDEH2TLDKZQBQ,42,0,0,0
AG26X3MMZRVPU67HKR652J3NZSBA,42,0,0,0
AG26Z5IGGXD6WO5UVRBFU7KJLAOA,42,0,0,0
AG272D4BIQB57NAXL3YZ7TI32HUA,42,0,0,0
AG272JXDJ5RR4XX4OGXIFDTVF7YA,42,0,0,0
AG275G3YFTVYBQWO4HWPGWKOH7YA,42,0,0,0
AG27666DOAMEKFYU75472EJYNMNA,42,0,0,0
AG27BMBVQNOF57NFEYQD3MBQW7LA,42,0,0,0
AG27CIT4QEK4FADYJIC3YGVEE5MQ,42,0,0,0
AG27DUMLNYPF2ZCRNJT4LB3MPTHA,42,0,0,0
AG27DYIYVMU332EICKZTZYISVN5A,42,0,0,0
AG27GW3BAYXXPVZ66TBBAK5ZPCZQ,42,0,0,0
AG27IMTFFPT5ET7NA2KWQSGSWPRQ,42,0,0,0
AG27KTHCFAR7LU3VVOZXY5RKYXUA,42,0,0,0
AG27LOWIKMR55MYYSL4GDH7E47XA,42,0,0,0
AG27QNE7VFQBRN6PKUGELDDR43NA,42,0,0,0
AG27T345MTRP3FBWR45MATDJWZFQ,42,0,0,0
AG27TTWIRZ5UHPT2QG3LFLQD5QMQ,42,0,0,0
AG27YW35JOUZWGNBHEZ5WCNLWEUQ,42,0,0,0
AG2A2JHSRKGDOJXDWXX4AVDZE7MA,42,0,0,0
AG2A3QBD6XORIGLLRIAZXARJTOCA,42,0,0,0
